"Datum","Umsatz_letzte_1_Tage","Umsatz_letzte_3_Tage","Umsatz_letzte_7_Tage","Umsatz_letzte_30_Tage"
2015-09-04,199.305500745613,198.221417535784,225.372502029146,266.094298180268
2015-09-05,216.425627768634,201.442776292795,220.930104320236,263.443911505658
2015-09-06,272.784111651123,229.505080055123,222.077803570584,262.422194458926
2015-09-07,230.930669436429,240.046802952062,217.260004922282,259.819286707673
2015-09-08,211.198967090806,238.304582726119,218.000518364906,254.855944999407
2015-09-09,188.466261212941,210.198632580059,215.386905467098,251.219016426674
2015-09-10,189.474303334827,196.379843879524,215.512205891482,248.185013564291
2015-09-11,200.146209562445,192.695591370071,215.632307151029,246.191410377287
2015-09-12,196.855209455668,195.49190745098,212.83653310632,243.258644352861
2015-09-13,262.894291689957,219.96523690269,211.423701683296,242.746648049696
2015-09-14,236.772809397716,232.174103514447,212.258293106337,241.254346842831
2015-09-15,194.750384899463,231.472495329045,209.908495650431,237.142684498175
2015-09-16,197.359468651792,209.627554316323,211.178953855981,234.549461519158
2015-09-17,193.93698662158,195.348946724278,211.816480039803,232.833482738838
2015-09-18,181.11681254582,190.804422606397,209.097994751714,230.233416793004
2015-09-19,205.760422118124,193.604740428508,210.370167989207,228.63173962875
2015-09-20,258.412285388795,215.096506684246,209.729881374756,228.707079506484
2015-09-21,240.725605271744,234.966104259554,210.294566499617,227.554580298941
2015-09-22,186.011823983575,228.383238214705,209.04620065449,222.698942161402
2015-09-23,167.10540209671,197.947610450676,204.724191146621,218.100848301884
2015-09-24,180.980453649295,178.03255990986,202.873257864866,216.354463417099
2015-09-25,170.467966408398,172.851274051467,201.351994130949,213.786064491285
2015-09-26,178.132936291085,176.527118782926,197.405210441372,212.102849777302
2015-09-27,234.520584621538,194.373829107007,193.992110331763,212.427903578416
2015-09-28,225.494300157556,212.715940356726,191.816209601165,211.693633192634
2015-09-29,176.692612248902,212.235832342665,190.484893639069,208.758379704308
2015-09-30,175.487636722663,192.55818304304,191.682355728491,205.786125595912
2015-10-01,175.868913537413,176.016387502993,190.952135712508,204.781243614078
2015-10-02,168.780351506791,173.378967255622,190.711047869421,203.515203614385
2015-10-03,182.692433303992,175.780566116065,191.362404585551,203.318378045713
2015-10-04,220.320149339557,190.59764471678,189.333770973839,204.018866332178
2015-10-05,236.518511611351,213.1770314183,190.908658324381,204.688629126935
2015-10-06,214.070707887838,223.636456279582,196.248386272801,202.731515668159
2015-10-07,206.185149752609,218.924789750599,200.633745277079,201.906665012032
2015-10-08,203.839508012998,208.031788551148,204.629544487877,201.661349709438
2015-10-09,181.826069948394,197.283575904667,206.493218550963,201.44001000062
2015-10-10,209.771775589555,198.479117850315,210.361696020329,202.116592409111
2015-10-11,240.246055044707,210.614633527552,213.208253978207,203.453253925186
2015-10-12,256.66333822147,235.560389618578,216.086086351082,205.446858217379
2015-10-13,221.488484479568,239.465959248582,217.145768721329,204.0666646437
2015-10-14,187.525353261476,221.892391987505,214.48008350831,202.425082772492
2015-10-15,195.916599205765,201.643478982269,213.348239392991,202.463956582702
2015-10-16,206.009237448249,196.48372997183,216.802977607256,202.752282209251
2015-10-17,227.884430203281,209.936755619098,219.390499694931,203.883863661974
2015-10-18,265.933403704286,233.275690451939,223.060120932014,206.711083367256
2015-10-19,193.082054944121,228.966629617229,213.977080463821,206.288471128123
2015-10-20,197.536678204818,218.850712284408,210.555393853142,204.25928422199
2015-10-21,194.266340849975,194.961691332971,211.518392080071,202.710642074598
2015-10-22,210.038073833431,200.613697629408,213.535745598309,203.511517069593
2015-10-23,197.317453312204,200.540622665203,212.294062150302,204.518585443443
2015-10-24,235.167186883386,214.174238009674,213.334455961746,206.324809884579
2015-10-25,272.253732827599,234.91279100773,214.237360122219,209.717668765219
2015-10-26,207.159676505609,238.193532072198,216.248448916717,210.68522677237
2015-10-27,197.255590078999,225.556333137402,216.208293470172,209.443060287619
2015-10-28,178.269368490933,194.228211691847,213.923011704594,207.868895898731
2015-10-29,176.428066614322,183.984341728085,209.121582101865,207.860077710912
2015-10-30,179.760396310522,178.152610471926,206.613431101624,208.002503030507
2015-10-31,185.518209720485,180.568890881776,199.520720078353,208.32414623661
2015-11-01,202.395279142815,189.224628391274,189.540940980526,209.444643824477
2015-11-02,222.466176838927,203.459888567409,191.727583885286,210.770435275642
2015-11-03,145.650926899363,187.388302581555,183.280362416283,207.866689444004
2015-11-04,126.100971128169,161.34366307999,174.68519003515,203.696601149716
2015-11-05,174.044814441635,145.418165370733,174.371970999874,202.567609887975
2015-11-06,140.699206464934,143.561270207823,168.183357114391,200.006438046782
2015-11-07,118.213284456903,140.603387706098,158.01244398346,196.673599671812
2015-11-08,174.723900533438,142.770261658718,154.371473113805,196.441502632108
2015-11-09,201.764077305812,164.322569014322,152.932552768329,196.216074601296
2015-11-10,131.687304160177,169.078105380184,150.784303116146,192.297864763465
2015-11-11,110.279536927835,147.910306131275,148.350236316095,187.080317748697
2015-11-12,120.711398025826,120.89274637128,141.798740163808,183.44812442391
2015-11-13,122.430071878289,117.807002277317,139.125208273079,181.001956958963
2015-11-14,155.818719671624,131.643671634283,144.348685770324,179.733036720541
2015-11-15,157.289011627798,144.55341761145,142.538097510062,178.059796757051
2015-11-16,181.112985381716,165.265034142071,139.51598649678,176.617271535281
2015-11-17,154.797415808224,164.964650652836,142.600467511201,173.144271913529
2015-11-18,115.835850111283,150.334123058771,143.433914488718,170.389368522433
2015-11-19,108.935488599506,124.859712429756,141.66752807477,167.275418967189
2015-11-20,120.806059723102,115.19246614463,141.423926251492,164.736948017015
2015-11-21,127.548596982898,118.59954557942,137.890160915401,162.206595966385
2015-11-22,153.165168356759,134.210020787862,137.271584424745,160.805359061587
2015-11-23,164.769125337481,149.726396887055,134.82000541811,158.696107295202
2015-11-24,156.909417016519,158.281236903586,135.616332677619,155.2111177209
2015-11-25,136.616713083518,152.765085145839,138.657434575995,152.98770920744
2015-11-26,136.63602415402,143.387384751353,142.711171486412,151.086224001021
2015-11-27,161.372819859897,144.875185699145,148.647770530821,150.647193543647
2015-11-28,151.978202380904,149.995682131607,151.635352884157,149.935909353471
2015-11-29,186.236183955248,166.529068732016,156.359783683941,150.337542177011
2015-11-30,207.001676222896,181.738687519683,162.393005239,151.291504191883
2015-12-01,142.56194661167,178.599935596605,160.343366609736,149.511757254103
2015-12-02,141.780896578554,163.78150647104,161.081107109027,147.148784484118
2015-12-03,132.782399755176,139.041747648467,160.530589337764,146.705042168801
2015-12-04,149.903025121157,141.488773818295,158.892047232229,147.525802651318
2015-12-05,124.518249031364,135.734557969232,154.969196753724,146.13874941904
2015-12-06,161.131768058375,145.184347403632,151.382851625599,146.835314018816
2015-12-07,187.059587379732,157.569868156491,148.533981790861,149.182347073004
2015-12-08,109.549667948639,152.580341128916,143.817941981857,147.117353615103
2015-12-09,144.751363239932,147.120206189435,144.242294362054,145.184719239989
2015-12-10,139.020212961346,131.107081383306,145.133410534364,145.433292419689
2015-12-11,147.770400109239,143.847325436839,144.828749818375,146.704169137703
2015-12-12,135.539650786651,140.776754619078,146.403235783416,147.206821773663
2015-12-13,202.042828285186,161.784293060358,152.247672958675,149.905559278982
2015-12-14,197.345047207444,178.309175426427,153.717024362634,151.338543130709
2015-12-15,114.016596299563,171.134823930731,154.355156984194,149.879922389308
2015-12-16,118.208320591026,143.189988032678,150.563293748636,147.759540430072
2015-12-17,116.207896151154,116.144271013914,147.30439134718,146.505354717422
2015-12-18,130.351375827044,121.589197523075,144.815959306867,146.991908652029
2015-12-19,127.554736174346,124.704669384181,143.675257219395,147.616017509286
2015-12-20,154.951970047139,137.619360682843,136.947991756817,148.760573162605
2015-12-21,148.625811509485,143.710839243657,129.988100942822,149.345302668049
2015-12-22,125.416716029322,142.998165861982,131.616689475645,148.420354257134
2015-12-23,143.978801691842,139.340443076883,135.298186775762,147.727343468946
2015-12-24,168.78007939912,146.058532373428,142.808498668328,148.123032215033
2015-12-25,198.582174209129,170.447018433364,152.555755580055,150.188547585887
2015-12-26,NA,183.681126804125,156.722592147673,150.655875980089
2015-12-27,NA,198.582174209129,157.07671656778,150.273127984382
2015-12-28,166.313429307421,166.313429307421,160.614240127367,150.785100374614
2015-12-29,171.43950880154,168.876469054481,169.818798681811,150.256647690553
2015-12-30,180.760548013279,172.837828707413,177.175147946098,149.31946454021
2015-12-31,230.84748078559,194.349179200136,189.588628223392,152.472519332136
2016-01-01,602.983177657256,322.621415357617,259.002816887354,166.344992554573
2016-01-02,NA,400.000070272711,259.002816887354,167.595772410451
2016-01-03,240.517156291014,421.750166974135,256.284337387892,170.538043680068
2016-01-04,186.854671973519,213.685914132266,262.123038036709,172.787741223209
2016-01-05,160.607221753309,195.993016672614,263.264353474022,172.844913638649
2016-01-06,164.386279575154,170.616057767327,263.284755514993,172.032294449069
2016-01-07,131.682920029458,152.225473785974,247.838571213285,173.142223211278
2016-01-08,148.762778431541,148.277326012051,172.135171342332,173.454790539854
2016-01-09,127.489385470776,135.978361310592,165.75720193211,173.304014177034
2016-01-10,174.294653586568,150.182272496295,156.296844402904,174.337706212684
2016-01-11,165.391084497314,155.725041184886,153.230617620589,175.574911633601
2016-01-12,141.111174958498,160.265637680793,150.445468078473,173.382023002574
2016-01-13,134.735572353365,147.079277269726,146.209652761074,171.135287012739
2016-01-14,128.816973128498,134.887906813454,145.800231775223,172.015290870845
2016-01-15,141.862605234765,135.138383572209,144.814492747112,173.177982718808
2016-01-16,137.564000848756,136.081193070673,146.253723515395,174.291932447078
2016-01-17,181.330857781251,153.585821288257,147.258895543207,176.338767833318
2016-01-18,202.742787029366,173.879215219791,152.594853047786,179.26790083976
2016-01-19,122.770815764917,168.948153525178,149.974801734417,178.31936027991
2016-01-20,128.61934637602,151.377649723434,149.101055166225,177.82748072119
2016-01-21,133.689411587407,128.359857909448,149.797117803212,178.487862710502
2016-01-22,148.286140854791,136.864966272739,150.71476574893,178.885350347618
2016-01-23,146.168819085003,142.714790509067,151.944025496965,178.149985843175
2016-01-24,151.216323788385,148.55709457606,147.64194921227,176.299184113177
2016-01-25,199.15644187788,165.513861583756,147.129614190629,177.092838896674
2016-01-26,143.147885958666,164.506883874977,150.040624218307,175.953746516204
2016-01-27,135.00986041551,159.104729417352,150.953554795377,174.961330791536
2016-01-28,141.84048649522,139.999410956465,152.117994067922,173.978519298056
2016-01-29,142.409927109444,139.753424673391,151.278534961444,172.618689618368
2016-01-30,141.177698186494,141.809370597053,150.565517690228,169.125050279315
2016-01-31,163.700319784729,149.095981693556,152.348945689706,153.97736552509
2016-02-01,189.85616783187,164.911395267698,151.020335111705,155.173325601983
2016-02-02,167.293927767203,173.616805127934,154.469769655781,152.732551317856
2016-02-03,187.090170603176,181.413422067416,161.909813968305,152.740401272178
2016-02-04,190.350972752713,181.578357041031,168.839883433661,153.731859638825
2016-02-05,220.024293432743,199.155145596211,179.927650051276,155.586460100744
2016-02-06,185.406508624732,198.593924936729,186.246051542452,157.377246387253
2016-02-07,236.657480485976,214.029427514484,196.668503071202,160.307069789068
2016-02-08,265.869090396347,229.311026502352,207.527492008984,164.91972661992
2016-02-09,157.428198754238,219.984923212187,206.118102149989,164.357511458843
2016-02-10,184.053436063654,202.45024173808,205.684282930058,164.979589844387
2016-02-11,155.97950702548,165.820380614457,200.774073540453,165.475200913287
2016-02-12,186.401878899061,175.478273996065,195.970871464213,167.197411131476
2016-02-13,151.999998286745,164.793794737095,191.1985128445,167.970178636751
2016-02-14,238.460121108544,192.287332764783,191.456032933438,171.190095832544
2016-02-15,246.457125568854,212.305748321381,188.682895100939,174.819866656547
2016-02-16,180.206982533844,221.708076403747,191.937007069454,174.7824041483
2016-02-17,185.493105673658,204.052404592119,192.142674156598,174.207414769777
2016-02-18,189.723111013696,185.141066407066,196.963189012057,176.439157944736
2016-02-19,200.860266595178,192.02549442751,199.028672968645,178.847188618708
2016-02-20,196.659108684111,195.747495430995,205.408545882555,180.946178521931
2016-02-21,234.352141621374,210.623838966888,204.821691670102,183.815045214151
2016-02-22,285.681102511488,238.897450938991,210.425116947621,188.4654546617
2016-02-23,121.681030433105,213.904758188656,202.064266647516,187.480944883191
2016-02-24,147.050114454504,184.804082466366,196.572410759065,185.744067302412
2016-02-25,137.387724438431,135.372956442013,189.095926962599,185.552061918404
2016-02-26,133.316622920238,139.251487271058,179.446835009036,185.495620668562
2016-02-27,131.874033536011,134.19279363156,170.191824273593,185.163405569921
2016-02-28,175.185395611928,146.792017356059,161.739431986529,186.255921186671
2016-02-29,221.626906692999,176.228778613646,152.588832583888,188.937561470221
2016-03-01,129.803891338332,175.53873121442,153.749241284635,187.807680522008
2016-03-02,133.515952948317,161.648916993216,151.815789640894,185.929673359223
2016-03-03,126.287490367513,129.869111551387,150.230041916477,184.562792112566
2016-03-04,128.626203531164,129.476548948998,149.559982003752,182.613993210166
2016-03-05,132.661714683642,129.191802860773,149.672507881985,180.691017941197
2016-03-06,162.007259029631,141.098392414812,147.789916941657,178.757116794427
2016-03-07,188.332246742719,161.000406818664,143.03353694876,178.854641398359
2016-03-08,149.91066800502,166.75005792579,145.905933615429,175.963080982328
2016-03-09,160.337592295802,166.193502347847,149.737596379356,172.445364378976
2016-03-10,194.553324622691,166.389614285348,158.458579997961,173.542798399772
2016-03-11,157.790633685252,169.203887742574,162.747466785326,172.661496306537
2016-03-12,163.747021946049,170.421541189091,167.318835500386,172.922151169643
2016-03-13,194.400260776909,171.979305469404,172.082512227927,173.190553246081
2016-03-14,232.966956579773,197.038079767577,178.646440145141,175.907565269337
2016-03-15,143.834088226993,190.400435194558,177.752825471902,172.732195038412
2016-03-16,170.258677872752,182.353240893173,179.211808644983,170.175200149281
2016-03-17,170.332193283287,161.474986461011,176.189976053002,169.843831382484
2016-03-18,180.409980378586,173.666950511541,179.421311294907,169.673256708153
2016-03-19,171.5122569831,174.084810214991,180.530630585914,169.062154223905
2016-03-20,208.898499722992,186.940245694893,182.601807578212,169.33189359061
2016-03-21,245.964753428205,208.791836711432,184.458635699416,170.98644542766
2016-03-22,169.778092885527,208.213782012241,188.164922079207,168.819531040551
2016-03-23,173.767986975559,196.50361109643,188.666251951036,165.064057364849
2016-03-24,188.334221526045,177.29343379571,191.23797027143,167.300741629713
2016-03-25,NA,181.051104250802,193.042635253571,168.003888406629
2016-03-26,NA,188.334221526045,197.348710907666,169.105189268795
2016-03-27,332.401076782837,332.401076782837,222.049226319635,176.266500558816
2016-03-28,285.764993573053,309.083035177945,230.009274348604,181.802146603314
2016-03-29,262.390252410808,293.518774255566,248.53170625366,184.939011955792
2016-03-30,180.817052276238,242.990766086699,249.941519313796,183.471031581088
2016-03-31,166.055689624472,203.087664770506,245.485812933482,184.775053102173
2016-04-01,181.952796901745,176.275179600818,234.896976928192,186.517385618483
2016-04-02,193.117354093987,180.375280206735,228.928459380449,188.92133755109
2016-04-03,205.153949406045,193.408033467259,210.750298326621,191.674134165294
2016-04-04,189.642905950628,195.97140315022,197.018571523417,193.723817304394
2016-04-05,157.856076650475,184.217644002382,182.08511784337,193.574494197231
2016-04-06,143.565448374687,163.688143658596,176.763460143148,191.964177709172
2016-04-07,155.789807248298,152.403777424487,175.296905517981,192.175657538067
2016-04-08,157.086710591268,152.147322071418,171.744607473627,192.058719347256
2016-04-09,144.568428734607,152.481648858058,164.809046708001,190.291363103221
2016-04-10,186.228470398336,162.62786990807,162.105406849757,191.307000128688
2016-04-11,202.08099015505,177.625963095998,163.882276021817,192.676070421866
2016-04-12,152.421363972004,180.24360817513,163.105888496322,191.176824107406
2016-04-13,150.530875161601,168.344409762885,164.100949465881,188.232678342471
2016-04-14,147.243075603971,150.065104912525,162.879987802405,188.354427891649
2016-04-15,157.43002485621,151.734658540594,162.929032697397,187.896261712486
2016-04-16,150.820798315272,151.831299591818,163.822228351778,187.199426177914
2016-04-17,193.236084634771,167.162302602084,164.82331609984,187.657501329921
2016-04-18,198.965485521042,181.007456157028,164.378244009267,188.637973777705
2016-04-19,144.11369857622,178.771756244011,163.191434667012,186.324230879606
2016-04-20,148.87069198316,163.983292026807,162.954265641521,182.856585827997
2016-04-21,140.124130707859,144.36950708908,161.937273513505,181.797515750223
2016-04-22,164.884775545358,151.293199412126,163.002237897669,181.480258199144
2016-04-23,156.00294144626,153.670615899826,163.742544059239,180.325569624866
2016-04-24,192.051609278801,170.979775423473,163.5733332941,180.72991581983
2016-04-25,209.738345720926,185.930965481996,165.112313322655,181.6968634832
2016-04-26,161.733460489888,187.841138496538,167.629422167465,176.007942940101
2016-04-27,144.674635327759,172.048813846191,167.029985502407,171.304930998591
2016-04-28,149.015405510254,151.807833775967,168.300167617035,167.52576943524
2016-04-29,158.27420364315,150.654748160388,167.355800202434,166.77434114747
2016-04-30,180.480406028494,162.590005060633,170.852580857039,167.255165027604
2016-05-01,204.167280546231,180.973963405958,172.5833910381,167.995647815754
2016-05-02,264.098699590115,216.24879538828,180.349155876556,170.361692665625
2016-05-03,161.493743375453,209.919907837266,180.314910574494,168.906352464605
2016-05-04,158.46462206499,194.685688343519,182.284908679812,167.867076335084
2016-05-05,186.167024632755,168.708463357733,187.59228284017,168.81077460116
2016-05-06,226.213302037172,190.281649578306,197.29786832503,171.565703056576
2016-05-07,249.284305547416,220.554877405781,207.126996827733,174.682186333213
2016-05-08,255.617538358478,243.705048647689,214.477033658054,177.966547258787
2016-05-09,261.847857363213,255.583233756369,214.155484768497,181.875861546407
2016-05-10,179.504389753985,232.323261825225,216.728434251144,181.651725524929
2016-05-11,146.078530960594,195.810259359264,214.958992664802,179.784976885113
2016-05-12,168.653909324812,164.74561001313,212.457119049381,180.326061730207
2016-05-13,174.74556602567,163.159335437026,205.104585333453,181.133218092343
2016-05-14,167.214991252131,170.204822200871,193.380397576983,181.798948613948
2016-05-15,260.389456072254,200.783337783352,194.062100107523,185.230929654483
2016-05-16,248.071682772511,225.225376698965,192.094075165994,188.472625803057
2016-05-17,300.870434905024,269.777191249929,209.432081616142,192.060437478732
2016-05-18,203.122363254168,250.688160310568,217.581200515224,192.199000069837
2016-05-19,192.771996695151,232.254931618114,221.02664156813,193.820943340468
2016-05-20,171.591121583032,189.16182717745,220.576006647753,194.578290993797
2016-05-21,199.037633745318,187.8002506745,225.122098432494,196.542074428379
2016-05-22,215.685048859925,195.437934729425,218.735754545018,198.235416872198
2016-05-23,202.715842882064,205.812841829102,212.256348846383,199.792513586724
2016-05-24,172.636089298136,197.012327013375,193.937156616828,199.145329587369
2016-05-25,184.912545060004,186.754825746734,191.335754017661,198.317802898671
2016-05-26,189.328113113163,181.789687445953,190.888348811619,199.304131441637
2016-05-27,197.610756873852,190.709211580138,194.714765766151,201.080511359291
2016-05-28,212.317082537922,200.49654639368,196.667625882711,203.204728709213
2016-05-29,234.924104246636,214.950647886137,199.496898733698,205.776873024766
2016-05-30,233.888587077524,227.043257954027,204.081125821265,207.569093865338
2016-05-31,167.055834952259,211.956175425473,203.260500182166,206.32374334205
2016-06-01,162.61002945732,187.851483829034,199.980718475889,202.91808327048
2016-06-02,163.923273090639,164.529712500073,196.047095462307,202.999611113271
2016-06-03,147.207380601845,157.913561049935,188.846613137735,202.621851332629
2016-06-04,179.134893676623,163.421849123036,184.106300443264,202.385873783765
2016-06-05,225.858490558262,184.066921612244,182.811212773496,202.373967358299
2016-06-06,213.477918222605,206.157100819163,179.895402937079,201.172410736661
2016-06-07,170.129550147097,203.155319642655,180.33450510777,198.303686300037
2016-06-08,165.741670544664,183.116379638122,180.781882405962,195.078646473911
2016-06-09,180.88449156323,172.251904084997,183.204913616332,195.124958615161
2016-06-10,190.884430421539,179.170197509811,189.444492162003,196.628512288347
2016-06-11,200.791013994417,190.853311993062,192.538223635973,197.706938619542
2016-06-12,226.968415982022,206.21462013266,192.696784410796,199.45938324895
2016-06-13,227.47967507256,218.413035016333,194.697035389361,201.481688075139
2016-06-14,178.755024182648,211.067705079076,195.929245965869,198.742277609045
2016-06-15,166.693517471437,190.976072242215,196.065224098265,196.011466692901
2016-06-16,155.587803021659,167.012114891914,192.451411449469,191.136210589432
2016-06-17,169.62565290204,163.968991131712,189.414443232398,190.012159906475
2016-06-18,177.265490557494,167.492982160398,186.05365416998,189.49180735152
2016-06-19,243.091375857317,196.660839772284,188.356934152165,191.891144743275
2016-06-20,240.168831740869,220.17523271856,190.169670819066,193.27138628675
2016-06-21,214.218872173523,232.493026590569,195.235934817763,193.222185726803
2016-06-22,197.534646833525,217.307450249305,199.641810440918,193.048320087591
2016-06-23,192.222716393399,201.325411800149,204.875369494024,193.705589453203
2016-06-24,214.899382361561,201.552248529495,211.343045131098,194.711859161309
2016-06-25,263.462736159898,220.675817029599,222.486178571781,196.70205038404
2016-06-26,349.043668335323,276.683299866001,238.067398053841,201.783691708251
2016-06-27,270.830920662063,296.658849259037,242.576528777546,203.747243323155
2016-06-28,234.473176436894,284.782588478093,245.555102933924,203.732111517459
2016-06-29,202.286040059553,235.863379052837,246.253837231869,202.671623362493
2016-06-30,187.026251136459,207.928489210968,245.489651164672,203.341771556594
2016-07-01,221.643980967379,203.65209072113,246.481503900822,205.322776640824
2016-07-02,183.730229975242,197.466820693027,235.576323938988,205.987439623529
2016-07-03,250.993502707061,218.789237883228,221.569157420664,209.470195398872
2016-07-04,246.169546780745,226.964426487683,218.046104009048,211.719680402366
2016-07-05,194.421777150455,230.528275546087,212.324475539556,210.664757133648
2016-07-06,195.065790967566,211.885704966256,211.293011383558,210.046900514351
2016-07-07,219.045630620544,202.844399579522,215.867208452713,211.688379724869
2016-07-08,NA,207.055710794055,214.904413033602,213.283751571404
2016-07-09,203.537933970249,211.291782295397,218.20569703277,214.070329432759
2016-07-10,229.095674800666,216.316804385458,214.556059048371,215.397108751479
2016-07-11,245.010521541909,225.881376770942,214.362888175232,216.9325083191
2016-07-12,223.641878885986,232.582691742854,219.232905131154,216.817003558821
2016-07-13,211.558580855888,226.736993761261,221.981703445874,216.264187787409
2016-07-14,226.570393342698,220.590284361524,223.235830566233,217.924443661022
2016-07-15,227.429294385027,221.852756194538,223.83489682606,220.033324803855
2016-07-16,218.908899184987,224.302862304237,226.030748999594,222.231973976192
2016-07-17,262.815887091549,236.384693553854,230.847922184006,225.467745996661
2016-07-18,274.736299683163,252.1536953199,235.094461918471,228.852149091303
2016-07-19,NA,268.776093387356,237.003225757219,228.339946689648
2016-07-20,242.925600673186,258.830950178174,242.231062393435,228.439111039731
2016-07-21,229.700281382749,236.312941027967,242.75271040011,228.995996263084
2016-07-22,230.636993159429,234.420958405121,243.28732686251,230.186728145311
2016-07-23,239.188560387135,233.175278309771,246.667270396202,231.876146994007
2016-07-24,293.617251304474,254.480934950346,251.800831098356,234.707725013536
2016-07-25,281.899494937017,271.568435542875,252.994696973998,235.571573620907
2016-07-26,282.311099908803,285.942615383431,257.182754536113,233.188267605674
2016-07-27,360.530220978621,304.512418438827,271.437920273897,235.498731981285
2016-07-28,279.131352550793,303.523796158033,278.707195445669,237.105141194015
2016-07-29,299.589929822997,309.694806841674,288.847333190311,240.605281113563
2016-07-30,292.357222358309,290.359501577366,296.666254068425,244.394164970464
2016-07-31,313.815501149921,301.920884443742,299.636584928049,247.709687279189
2016-08-01,320.499551571114,308.890758359781,305.313063844828,252.629447048824
2016-08-02,300.041470042896,311.452174254644,307.920471217489,254.393762420617
2016-08-03,293.956310935913,304.832444183308,299.91304834742,256.112710771522
2016-08-04,292.132007370799,295.376596116536,301.770284750279,259.627467254268
2016-08-05,289.047884668428,291.71206765838,300.264278299626,263.008118106817
2016-08-06,285.856916541942,289.012269527056,299.335663183002,265.411401773055
2016-08-07,315.963647506171,296.95614957218,299.642541233895,267.166688083232
2016-08-08,329.427986259429,310.416183435847,300.918031903654,271.537870454385
2016-08-09,302.005359623022,315.798997796207,301.198587557958,274.069456732939
2016-08-10,302.189693902044,311.207679928165,302.374785124548,276.05484466211
2016-08-11,316.233445535472,306.809499686846,305.817847719501,279.269829615217
2016-08-12,331.485189390223,316.636109609246,311.880319822615,283.433947967104
2016-08-13,312.110208320752,319.942947748816,315.630790076731,286.404080431619
2016-08-14,402.807694023676,348.801030578217,328.037082436374,292.49360819685
2016-08-15,NA,357.458951172214,327.805265132532,295.140540175694
2016-08-16,NA,402.807694023676,332.965246234433,296.346683947491
2016-08-17,264.385417026166,264.385417026166,325.404390859258,295.960456982677
2016-08-18,269.418633998803,266.902025512484,316.041428551924,295.005715148725
2016-08-19,260.624347085015,264.809466036661,301.869260090882,295.642360703107
2016-08-20,280.843791036087,270.295590706635,295.615976633949,297.482055294954
2016-08-21,352.148291762149,297.872143294417,285.484096181644,301.852965316635
2016-08-22,284.801304256429,305.931129018222,285.370297527441,303.493711498983
2016-08-23,219.190566149953,285.380054056177,275.9160501878,300.816492608533
2016-08-24,201.749614362054,235.247161589478,266.968078378641,297.933403379218
2016-08-25,219.217482148709,213.385887553572,259.796485257199,295.663848783531
2016-08-26,209.316776397303,210.094624302689,252.466832301812,290.726699849877
2016-08-27,221.089568367946,216.541275637986,243.930514777792,288.653778986204
2016-08-28,304.864868534807,245.090404433352,237.175740031029,288.842169654483
2016-08-29,276.651870768479,267.535435890411,236.011535247036,288.281264240561
2016-08-30,192.90718262523,258.141307309506,232.256766172076,283.963110007536
2016-08-31,207.097662346527,225.552238580079,233.020773027,279.913042535229
2016-09-01,200.525688391149,200.176844454302,230.35051677592,276.358907476238
2016-09-02,222.400817507741,210.008056081806,232.219665505983,273.803354139518
2016-09-03,208.874297475098,210.600267791329,230.474626807004,270.829864500386
2016-09-04,259.355404130736,230.210173037858,223.97327474928,269.769418766897
2016-09-05,231.83282315234,233.354174919391,217.57055366126,267.839986860125
2016-09-06,192.412814207519,227.867013830198,217.499929601587,263.427457099459
2016-09-07,188.416323861006,204.220653740288,214.831166960798,258.391326299515
2016-09-08,172.201211679406,184.343449915977,210.784813144835,253.755463872958
2016-09-09,198.557961467643,186.391832336019,207.378690853392,250.054330571729
2016-09-10,219.977476783209,196.912216643419,208.96485932598,246.616617402005
2016-09-11,254.472802338882,224.336080196578,208.267344784286,243.866175007315
2016-09-12,243.175491498558,239.208590206883,209.887725976603,241.404220835093
2016-09-13,200.284947638592,232.644413825344,211.012316466757,234.171265607055
2016-09-14,191.10568623571,211.522041790954,211.396511091714,232.686245628733
2016-09-15,189.902776709118,193.764470194473,213.925306095959,231.260129998079
2016-09-16,182.005033746058,187.671165563628,211.560602135732,228.514117222075
2016-09-17,193.772324728214,188.56004506113,207.817008985019,225.992573579722
2016-09-18,228.685553838099,201.487637437457,204.13311634205,224.927947138158
2016-09-19,248.729769907547,223.729216157953,204.926584686191,223.857479767207
2016-09-20,178.636371571702,218.683898439116,201.83393096235,218.073749094192
2016-09-21,202.746531349954,210.037557609734,203.496908835813,215.33858999731
2016-09-22,173.204242246576,184.862381722744,201.111403912593,213.805712533864
2016-09-23,178.096222360813,184.682331985781,200.553002286129,213.017266133822
2016-09-24,192.444075043831,181.24817988374,200.363252331217,212.124819230326
2016-09-25,193.764938703836,188.101745369493,195.374593026323,211.606424640544
2016-09-26,241.060366544089,209.089793430586,194.2789639744,212.272117913082
2016-09-27,152.223330840851,195.682878696259,190.505672441421,207.184066656617
2016-09-28,165.980211293912,186.421302892951,185.253341004844,203.495011340798
2016-09-29,178.135607182453,165.446383105739,185.957821709969,203.002625492706
2016-09-30,164.184122841225,169.43331377253,183.970378921457,201.572174175862
2016-10-01,163.23849873052,168.519409584732,179.798153733841,200.329267853841
2016-10-02,220.062099064122,182.494906878622,183.554890928167,200.251310572387
2016-10-03,236.34482918654,206.548475660394,182.881242734232,201.166994962769
2016-10-04,250.868674455572,235.758534235411,196.973434679192,200.884103973596
2016-10-05,189.001454327368,225.404985989827,200.262183683971,199.456391679431
2016-10-06,174.58790677709,204.819345186677,199.755369340348,198.862228098417
